gene,rho_purity,p_purity,rho_prolif,p_prolif,rho_cd8,p_cd8,rho_immune,p_immune,p_purity_bh,p_prolif_bh,p_cd8_bh,p_immune_bh
GPN1,-0.0033463108818870694,0.9176578009530704,0.5461709721225454,1.6216534360445323e-75,0.16849212826078733,1.579091677298243e-07,0.13166476900151722,4.3966931330586984e-05,0.9231969828501714,3.6855759910103007e-75,2.546922060158456e-07,6.210018549517936e-05
E2F8,0.027438345663738338,0.3965120873643354,0.8168668746527019,1.9834858071523565e-230,0.18506769778144727,8.042957396093192e-09,0.17971460350198695,2.1694279478967702e-08,0.44956018975548234,1.101936559529087e-229,1.4465750712397826e-08,4.220676941433405e-08
DNALI1,0.2714957632247799,1.2423003578115996e-17,-0.4380379035943021,3.880255510904698e-46,-0.3097645886619452,9.944250850704977e-23,-0.30221209038835445,1.1629872285299238e-21,2.389039149637692e-16,5.173674014539598e-46,5.990512560665649e-22,7.55186512032418e-21
ALDH6A1,0.23747220638573804,9.810462505696188e-14,-0.4147401744041029,4.4567607938379036e-41,-0.34530790574302084,3.470571098636622e-28,-0.33819202425316547,4.912445785059394e-27,8.918602277905625e-13,5.557058346431301e-41,4.6899609441035436e-27,6.822841368138048e-26
TIGD6,0.2588843784799365,4.0402295551193663e-16,-0.4739988201899815,9.184078721760769e-55,-0.3729867674035189,5.924847005834612e-33,-0.37575303388422804,1.862015811009711e-33,5.611429937665787e-15,1.4305418569720823e-54,1.4106778585320504e-31,5.476517091205031e-32
SERPINA11,0.14643335173325034,5.400493583718002e-06,-0.5084958526588197,4.6056911069880615e-64,-0.2797220751792332,1.1586045478331274e-18,-0.27719836521719143,2.4195780357814066e-18,1.742094704425162e-05,8.46634394666923e-64,4.597637094575903e-18,1.120175016565466e-17
HAPLN3,-0.5101141435634452,1.5862055703350955e-64,0.2243009538016178,2.2281931190054675e-12,0.6689913281526586,3.3960107868582797e-125,0.6632553692842872,2.4184306948181142e-122,7.931027851675477e-62,2.2371416857484613e-12,8.490026967145699e-123,6.046076737045285e-120
CENPI,0.06786063772272999,0.03581924888013012,0.8656094771882994,3.8661724067980917e-289,0.10222874727073435,0.001542030329418995,0.09377616671493774,0.00368882769015106,0.052830750560663886,3.4519396489268676e-288,0.0017724486545045918,0.0043706489219799294
CDC7,0.1413926750181369,1.1314285684792285e-05,0.7247965391801335,1.0672505777427059e-156,0.0807734888808122,0.012434028758403659,0.07232493357852511,0.0252596586312557,3.428571419634026e-05,4.560899904883358e-156,0.013485931408246919,0.02775786662775352
SLC26A3,-0.004303328360266955,0.8942314343703851,-0.5055768518637477,3.104911403570805e-63,-0.13620514523043645,2.3601559645177057e-05,-0.114470611402128,0.0003878187359900722,0.9069284324243256,5.624839499222472e-63,3.105468374365402e-05,0.0004997664123583405
ARHGEF39,0.10455362292147778,0.0011992276346957347,0.7503455899199326,7.199738190071987e-174,0.1396596481123382,1.4506616832654522e-05,0.12685776744818011,8.313528819260821e-05,0.0024177976505962394,3.2141688348535656e-173,1.92907138732108e-05,0.00011357279807733363
OGN,-0.28048540917130327,9.258750911822868e-19,-0.5672934488396714,1.3296119754884175e-82,0.011136781153730207,0.7307850984416291,0.039702239128043555,0.21979105040741195,2.0127719373527974e-17,3.4268349883722097e-82,0.7322495976369029,0.22565816263594657
BCAS1,0.1283595763654492,6.829440056474436e-05,-0.2918082887308318,3.0625538626201384e-20,-0.2352778611960605,1.6727856798363352e-13,-0.210768311638084,4.5243634143421965e-11,0.0001787811533108491,3.1443058137783766e-20,4.267310407745753e-13,1.067066843005235e-10
ARHGEF38,-0.03985772918902,0.21798887182597718,-0.5534304894442654,6.786037975387506e-78,-0.1606372567771372,5.872611958504305e-07,-0.13401978874867163,3.192012654893523e-05,0.26714322527693285,1.6157233274732158e-77,9.007073555988198e-07,4.639553277461516e-05
EIF4B,0.15580350891344252,1.2779536092513636e-06,-0.3457232188041004,2.966906676630174e-28,-0.26984946291206713,1.9779935663696216e-17,-0.27038572525717053,1.7005092651760226e-17,4.564120033040584e-06,3.1765596109530767e-28,6.964766078766273e-17,7.026897789983565e-17
SEPSECS,0.24841715912142506,6.319997815930523e-15,-0.3536179183913531,1.4394652302955992e-29,-0.25475262640261254,1.2144016832035577e-15,-0.24757562677783734,7.841042502763299e-15,7.022219795478359e-14,1.568044913176034e-29,3.7950052600111176e-15,2.5131546483215702e-14
MAP3K1,0.016382839717187216,0.6127291945216933,-0.45015176711778065,6.2744598378539635e-49,-0.1558391545938041,1.270755213776589e-06,-0.1312848754330536,4.6274431283950994e-05,0.6660099940453188,8.71452755257495e-49,1.8878168962652418e-06,6.499217876959409e-05
SNAP23,0.012963659706469613,0.6887669950558921,-0.381699716142956,1.4884813848313562e-34,-0.12866529795268758,6.559720093289779e-05,-0.09655982119550083,0.0027879122932828212,0.7243278502793095,1.7030679460313e-34,8.324517884885506e-05,0.0033508561217341602
HNMT,-0.10174986970613652,0.0016229862808496125,-0.5348774388346983,6.252799052005094e-72,-0.0639990252862318,0.0477846832960894,-0.038923448413323104,0.228978154128538,0.003204082465193947,1.3360681735053618e-71,0.049983978343189746,0.23460876447596107
YARS1,0.03340359754688018,0.3019354695432418,0.5154872313345229,4.4189789227544214e-66,0.09057118867570775,0.005047913506830521,0.07464482135117134,0.020922888074596642,0.35605597823495494,8.401100613601561e-66,0.005646435689967026,0.023299429927167752
RBM38,-0.24495626233893592,1.526365638585309e-14,0.48729467065471616,3.191943991817403e-58,0.3813605816891108,1.7215961549818852e-34,0.3702121218236676,1.870751829188926e-32,1.6590930854188143e-13,5.337698982972246e-58,5.3799879843183913e-33,4.676879572972315e-31
AFF3,0.27850759737166647,1.6529024659295187e-18,-0.36896203416487305,3.1289651234059936e-32,-0.35060420835051703,4.616008887407319e-29,-0.33546177968396496,1.3334602995925652e-26,3.4435468040198304e-17,3.507808434311652e-32,7.212513886573936e-28,1.709564486657135e-25
TK1,0.1018615868512204,0.0016037583039918441,0.6985837460427582,5.44177650188387e-141,0.08497244440145972,0.008538983776855727,0.07438098925889851,0.02138101450655938,0.003182060126967945,2.176710600753548e-140,0.009424926906021773,0.02375668278506598
DIAPH3,0.09500639771030145,0.0032622849513191054,0.803542149155139,2.202961862825159e-217,0.07179522938454776,0.026352371733815983,0.05943251209308006,0.06609316551478596,0.006086352521117734,1.1473759702214369e-216,0.028034438014697856,0.07046179692407885
RBM43,-0.017330747745781593,0.5923225355038668,-0.5082008379153906,5.590106202981592e-64,-0.0964174312754366,0.0028286175439795154,-0.07738144608409782,0.016652602049802394,0.648055290485631,1.0238289749050534e-63,0.0031925705913990014,0.018668836378702234
SLC22A5,0.28357733195944806,3.706664031097134e-19,-0.3713266104662779,1.1804079890228276e-32,-0.3547351863756723,9.315182942358052e-30,-0.35660367071903815,4.4812687653499565e-30,8.825390550231271e-18,1.326301111261604e-32,1.5525304903930088e-28,8.617824548749917e-29
POLK,0.0852125006045929,0.008353506875596606,-0.40412406116096133,6.699628763382235e-39,-0.23211047957226286,3.579754109532665e-13,-0.2200166190942856,5.905587621426717e-12,0.014206644346252732,8.033128013647764e-39,8.86077749884323e-13,1.5142532362632607e-11
APPL2,0.11948782326204646,0.00021151161630476712,-0.46907839958877784,1.6031474139938643e-53,-0.29559825658877176,9.44825645181334e-21,-0.27047099491314747,1.6600732334940752e-17,0.0005060086514468113,2.3927573343192004e-53,4.77184669283502e-20,6.916971806225314e-17
HSPD1,0.1302453757416759,5.3188707008368435e-05,0.6127400259352286,1.016314582513982e-99,-0.02031266142943762,0.5302501946049715,-0.037395714101741806,0.24778575977149783,0.00014298039518378613,3.0797411591332782e-99,0.5334509000050015,0.2533596725679937
SNRPD1,0.14380647603649024,7.964644089029631e-06,0.5971846528091518,1.4965601743203273e-93,0.07154099492054079,0.026891151462450764,0.04091518218557518,0.2060134907774663,2.50460505944328e-05,4.300460271035423e-93,0.028487257415006382,0.21194803577928634
RALGPS2,0.154299589508056,1.6200092384294643e-06,-0.40925920302335417,6.064496136475281e-40,-0.28842467979861347,8.621543503761611e-20,-0.2764959642452338,2.965919555520894e-18,5.704257881793889e-06,7.450240953900836e-40,3.9914553258155607e-19,1.3605135575783917e-17
EPB41L4A,-0.022338184466117104,0.4900533263038851,-0.4091766716350707,6.305307683927557e-40,-0.1497232747742921,3.2882045128678102e-06,-0.12783215262425032,7.319541607862352e-05,0.5457163990020992,7.727092749911223e-40,4.738046848512695e-06,0.00010109864099257392
CYB5D2,0.20279637396325584,2.431182399587948e-10,-0.5494819348128539,1.3566589931441427e-76,-0.3147055873448658,1.9136260633980485e-23,-0.31982208160426556,3.360290911316761e-24,1.4301072938752633e-09,3.169764002673231e-76,1.226683373973108e-22,3.000259742247108e-23
CCNH,0.18272281522854664,1.246693288683893e-08,-0.4112657508238283,2.3451471042963305e-40,-0.23450406781988078,2.0165414961654628e-13,-0.2540041346199211,1.479224003658939e-15,5.61573553461213e-08,2.895243338637445e-40,5.09227650546834e-13,5.245475190279927e-15
DDX39A,-0.023560828897284336,0.46660591900307535,0.608909764468178,3.6111064481425274e-98,0.23706236286926527,1.0843046951259296e-13,0.22194398988440098,3.818622375050098e-12,0.521930558168988,1.0876826651031709e-97,2.838493966298245e-13,1.0049006250131835e-11
COMMD10,0.19325379079561492,1.665350820023161e-09,-0.2744316253050875,5.3770514827558845e-18,-0.27398524659702467,6.111193151268031e-18,-0.27413523520993843,5.854115977733993e-18,8.584282577438975e-09,5.486787227301923e-18,2.2467621879661876e-17,2.5452678164060837e-17
MTHFD2,0.01474947028654475,0.6485989188784731,0.6083276087565309,6.186758333774598e-98,0.14870459811827885,3.838592082805044e-06,0.1289387687472417,6.327011256238757e-05,0.6944313906621767,1.8523228544235323e-97,5.483702975435777e-06,8.811993393090192e-05
LMNB2,-0.015357002869242175,0.635155973463388,0.6478963710258527,5.234610759342525e-115,0.1713879832600933,9.578298007542585e-08,0.16774187029543358,1.7949704411155348e-07,0.6859135782541987,1.86950384262233e-114,1.5805772289674232e-07,3.2400188467789433e-07
TEX30,0.0025765121756075996,0.9365542510882192,0.5850758003155524,5.5939970578950366e-89,0.16692266274955647,2.063191484148956e-07,0.14908994083945262,3.620753471824045e-06,0.938431113314849,1.528414496692633e-88,3.295833041771495e-07,5.747227733054039e-06
C9orf152,0.11510751429933207,0.0003595639614412893,-0.34397868214788285,5.723459022417133e-28,-0.2167078744008088,1.2366482643324309e-11,-0.19546536571933645,1.0753024333678496e-09,0.0008098287419848858,6.101768680615281e-28,2.7603755900277474e-11,2.327494444519155e-09
GIPR,0.06375517492756197,0.048641420727383124,-0.47101597203826134,5.228011888451921e-54,-0.12312441369623861,0.0001342849697820527,-0.10805226261845181,0.0008137355150262562,0.07005691787219956,7.969530317762074e-54,0.00016619426953224344,0.0010121088495351445
PSMG1,0.04950564840355165,0.12591410450772356,0.5630765165916157,3.796833100643727e-81,0.12531847764693207,0.00010147168441764912,0.09636955266481502,0.002842425938996132,0.16524160696551649,9.492082751609316e-81,0.0001262085627085188,0.003408184579132053
FANCB,0.05952942936433999,0.06565182285204048,0.772205906558422,2.605132400207478e-190,0.10414883426878489,0.0012533408853107094,0.09797394478047704,0.0024116969895896416,0.0919493317255469,1.2288360378337162e-189,0.0014573731224543133,0.002919730011609736
RRM2,0.019907191454670382,0.5384930773859649,0.8389894214968635,1.2515301136996598e-254,0.1628117973006102,4.107818132653867e-07,0.1485058272664046,3.955808465953491e-06,0.5943632200728088,8.343534091331065e-254,6.378599584866253e-07,6.2198246320023435e-06
NFIL3,-0.30951502408028725,1.0798501310462552e-22,0.25599093951032487,8.750086558172896e-16,0.34050405319753124,2.0923462917849815e-27,0.3271550392655264,2.617406664122227e-25,4.908409686573887e-21,8.838471270881713e-16,2.3776662406647517e-26,2.6174066641222268e-24
KCNJ11,0.26317731021610435,1.261006475257445e-16,-0.41567924961826486,2.8355944351729467e-41,-0.3225668526835803,1.3032511069183618e-24,-0.30982192798744795,9.757619328325499e-23,1.9106158716021893e-15,3.544493043966183e-41,9.582728727340895e-24,6.776124533559374e-22
LRRC46,0.22991131708069049,6.031480838481007e-13,-0.3893022562586462,5.451835754393894e-36,-0.3215504487897527,1.8528878018848587e-24,-0.3151047720092304,1.672791994390572e-23,4.943836752853285e-12,6.339343900458016e-36,1.3426723202064191e-23,1.2672666624171001e-22
PSMB2,-0.053865978777716976,0.09583341394963635,0.5585356883494293,1.329464305582885e-79,0.26675175650973165,4.704881611398191e-17,0.24544413182250685,1.3490672145702688e-14,0.12880835208284455,3.2425958672753294e-79,1.5894870308777672e-16,4.269200046108446e-14
CENPM,0.13236728259772235,3.9984020734246116e-05,0.706806777617805,9.910644061252429e-146,0.09311768179133309,0.003937377758419523,0.07142412565538041,0.0271419925822301,0.00011045309595095612,4.06173936936575e-145,0.004424019953280363,0.029760956778761075
PPM1G,0.04628091387425725,0.1525406499628645,0.576003809916138,1.1205114563196832e-85,0.11446557270499143,0.0003880503071439077,0.08652543923251393,0.007401318103498049,0.1955649358498263,2.9487143587360085e-85,0.00047093483876687833,0.008566340397567186
CHRD,-0.0027065920946765967,0.9333583448745804,-0.5286436628996409,5.224604268167564e-70,-0.19923801403411476,5.038617573168976e-10,-0.18203774981318852,1.4154816746064005e-08,0.9371067719624301,1.0662457690137886e-69,1.0037086799141386e-09,2.7973946138466414e-08
ZNF396,0.36871758648235164,3.459134509688877e-32,-0.47881687065346207,5.335299887263719e-56,-0.402080711042686,1.72237619816036e-38,-0.4069484610648043,1.7968093230821082e-39,4.323918137111097e-30,8.441930201366644e-56,7.176567492334833e-37,9.982274017122823e-38
DNAJC16,0.17348835283557082,6.629780804285956e-08,-0.3916115469353184,1.9622980079257437e-36,-0.29889755425870584,3.34553399837172e-21,-0.2919339615266269,2.946261077069535e-20,2.7856221866747713e-07,2.3085858916773455e-36,1.8182249991150654e-20,1.636811709483075e-19
NCBP2L,0.10764175834832852,0.0008521185096931378,-0.36532600781925895,1.379016696405922e-31,-0.20527992509292314,1.450335646594434e-10,-0.18424942876856137,9.378171489411373e-09,0.0017860140526718673,1.5254609473516836e-31,3.0469236272992316e-10,1.8907603809297122e-08
DBF4,0.038954475154434155,0.22860700125098074,0.7920546643665582,6.438115483672884e-207,0.17353370351609176,6.576995571952177e-08,0.15976021701757245,6.774123247854336e-07,0.2787890259158302,3.2847527977922874e-206,1.1109789817486785e-07,1.1404247892010667e-06
SEPHS1,0.0374970378044484,0.24650591888743267,0.5382554890834986,5.465857091501681e-73,0.15589226329572037,1.2601024699575817e-06,0.12256183617716578,0.00014418073094676993,0.2984333158443495,1.1882298025003655e-72,1.8807499551605696e-06,0.00019224097459569323
CEBPG,0.09449102133112362,0.003435195126460902,0.5309204366474523,1.0488963916372902e-70,0.033950138171618675,0.29408999762900206,0.012943421721237282,0.6892275366458532,0.0063379983883042465,2.1671413050357236e-70,0.2994806493167027,0.6947858232317069
DNAAF1,0.14858740431098333,3.907293430141019e-06,-0.5270672558798069,1.5767628076994326e-69,-0.251535777972931,2.822167463997186e-15,-0.23378483442749481,2.3976826977488986e-13,1.2938057715698739e-05,3.1789572735875656e-69,8.764495229804926e-15,6.970007842293311e-13
CFAP43,0.18873292650585344,4.008152610839952e-09,-0.5317392060704985,5.870311062374479e-71,-0.28012504518483977,1.0293520635293064e-18,-0.2675769334791807,3.739219760630314e-17,1.964780691588212e-08,1.2280985486139078e-70,4.117408254117226e-18,1.5200080327765502e-16
SPEF2,0.23234307007271598,3.38652622050777e-13,-0.5453674548505522,2.948732798588364e-75,-0.3338599889226118,2.3844758756907866e-26,-0.3280550941650554,1.9041553033836636e-25,2.9194191556101465e-12,6.671341173276842e-75,2.4838290371779026e-25,1.983495107691316e-24
WDR62,0.11288683735472896,0.0004673102593663398,0.7675869692302775,1.0966939919675385e-186,0.12159196914278994,0.00016286821210299962,0.1163210228941359,0.00031097272864935083,0.0010203280772190825,5.0772869998497155e-186,0.00020107186679382667,0.00040703236734208225
DONSON,0.014458048544597658,0.6550883974247147,0.7706304853149577,4.587260963723529e-189,0.18057739057820682,1.8524909061170883e-08,0.1625335756116078,4.301160978549923e-07,0.6990987443866278,2.1435798895904343e-188,3.2614276516145924e-08,7.441454980190179e-07
NEK2,0.12589169348590715,9.423796212926772e-05,0.8331099226359966,7.48180969912992e-248,0.05600903398324382,0.08331669570609715,0.03404501914719993,0.2927420321156204,0.0002391826449981414,4.61840104884563e-247,0.08618267052383591,0.29871635930165347
AKR7A3,0.1998093558816732,4.486273801902356e-10,-0.28798224419602936,9.860797658277106e-20,-0.2743112647486178,5.565975324759924e-18,-0.25602753645804904,8.665501424194894e-16,2.438192283642585e-09,1.0103276289218347e-19,2.0614723425036753e-17,3.1625917606550705e-15
GP2,0.010430347497795164,0.7472601263815053,-0.44672125017295594,3.976608135510311e-48,-0.12075568238069727,0.00018078568784543514,-0.11012330870318691,0.000643363584875237,0.7719629404767617,5.4177222554636395e-48,0.0002226424727160531,0.0008082457096422575
NAV3,-0.03637104784022664,0.2609897310650418,-0.5467890949803472,1.0226238262096154e-75,-0.17446001840280184,5.583654874009657e-08,-0.1585100472107471,8.292481517928357e-07,0.3140621842864711,2.3454674913064573e-75,9.496011690492614e-08,1.3729274036305226e-06
DCTN4,0.3272323760005069,2.546931877585088e-25,-0.32212404741485756,1.5194198299674437e-24,-0.3894066937884779,5.20653950682343e-36,-0.40033173839280495,3.844691802792784e-38,1.81923705541792e-23,1.5827289895494206e-24,2.0025151949320884e-34,1.6019549178303267e-36
AIF1L,-0.15685240535228312,1.081680283473354e-06,0.470592401487876,6.683235808083453e-54,0.24519711269387237,1.4361497308453667e-14,0.22435699244996613,2.1996738720171207e-12,3.890936271486885e-06,1.0126114860732504e-53,4.103284945272476e-14,5.881480941222248e-12
MYO5C,0.23831168367175148,7.987532956355632e-14,-0.366401644340703,8.909795267773852e-32,-0.345153262075028,3.679009974901227e-28,-0.3272825603920147,2.5022081241920074e-25,7.395863848477437e-13,9.899772519748725e-32,4.7260630141680776e-27,2.5532735961142933e-24
FNIP1,0.21646981445029526,1.3035924533959704e-11,-0.3511420999648981,3.752712246192383e-29,-0.3382000473775076,4.897979086329851e-27,-0.33092722207479686,6.849973419028971e-26,9.05272537080535e-11,4.063970152558628e-29,5.323890311228099e-26,7.9650853709639205e-25
PNP,-0.1490052566958868,3.6675872635485893e-06,0.5314372025265776,7.273078595075412e-71,0.20120229667273912,3.375357875896998e-10,0.19085608078481156,2.660480179343083e-09,1.2225290878495297e-05,1.5152247073073774e-70,6.860483487595524e-10,5.636610549455684e-09
FAM241A,0.11708918077523792,0.00028346367783268226,-0.45185220397279363,2.4926736653271663e-49,-0.2349113166826029,1.827784363301494e-13,-0.22832886343078812,8.750297439193602e-13,0.0006531421148218485,3.481387800736266e-49,4.639046607364198e-13,2.4306381775537784e-12
XPO5,0.11920951974342354,0.00021888174202357324,0.6595988509023919,1.476252896277966e-120,0.04230322377077041,0.1910284202473834,0.026392177053979383,0.4147701536728745,0.0005211470048180315,5.387784292985277e-120,0.19653129655080598,0.42065938506376727
RHOB,0.03445987469800859,0.28689691813082224,-0.4217187180777886,1.4951971040936863e-42,-0.18450559988065532,8.938575640085107e-09,-0.17991749544674,2.0904787267250676e-08,0.34073268186558464,1.8926545621439065e-42,1.601895276000915e-08,4.098977895539348e-08
RAB30,0.13101869363730229,4.795905270937327e-05,-0.391469882656193,2.089731585470018e-36,-0.24994495397369057,4.2637294259992435e-15,-0.22385775148407944,2.4668723672812135e-12,0.00013032351279720997,2.4527366026643406e-36,1.307892461962958e-14,6.5608307640457805e-12
SYTL2,0.11250353327613752,0.0004887081610129902,-0.40367562875212837,8.246906515295764e-39,-0.3322217107442422,4.3054215000371486e-26,-0.30914077020734076,1.2217233678203327e-22,0.0010624090456804135,9.864720712076273e-39,4.221001470624656e-25,8.367968272742005e-22
FSIP1,0.19648880217940284,8.767245617282942e-10,-0.3309602866571964,6.769392048415302e-26,-0.2888246996346247,7.63414674547053e-20,-0.27529149612621373,4.199383177923083e-18,4.614339798569969e-09,7.140708911830488e-26,3.567358292275949e-19,1.8747246330013763e-17
REEP6,0.018239506504559848,0.5730562234781994,-0.4983339831698947,3.266426691425426e-61,-0.1857176256185096,7.115766406173672e-09,-0.17295298539498372,7.284724693289634e-08,0.629732113712307,5.730573142851625e-61,1.2937757102133949e-08,1.344045146363401e-07
TTC36,0.10580781422779467,0.0010449475623324207,-0.4987173929547758,2.5600485651993432e-61,-0.20455557433135615,1.6873141579067456e-10,-0.18645324895981935,6.191340046163555e-09,0.002141285988386108,4.5071277556326466e-61,3.515237828972387e-10,1.2635387849313378e-08
MCM3,0.1516133320288663,2.460783379431568e-06,0.7538805702902499,2.0718271933566218e-176,0.08080392472622593,0.012400906593675801,0.06045049049083147,0.06157736807592391,8.42734034051907e-06,9.332554925029827e-176,0.013479246297473695,0.06585176516176358
ZNF214,0.16233404812352967,4.445183506508917e-07,-0.4828965911448078,4.625286121370831e-57,-0.24987838839331547,4.337714285297975e-15,-0.2399272288905928,5.365852911191986e-14,1.646364261669969e-06,7.557657061063449e-57,1.3224738674688948e-14,1.6244646393039229e-13
CAPN9,0.05791775703688872,0.07331388219349307,-0.30739360481413747,2.1688133313728815e-22,-0.18940347084740264,3.523323955020878e-09,-0.17367288966295455,6.417517955427808e-08,0.10182483637985149,2.2451483761624035e-22,6.524673990779404e-09,1.1972981260126505e-07
ATP1A2,-0.13734653466074925,2.012137725437191e-05,-0.5246890492558949,8.254808595928418e-69,-0.06371272460935112,0.04879187279764518,-0.04431750997677351,0.17073001792198972,5.782004958152848e-05,1.6509617191856836e-68,0.05093097369274027,0.17710582771990635
RCC1,0.014825728517956428,0.6469051378689759,0.6214217858056362,2.5844578482523236e-103,0.1020642321477063,0.0015694138030361304,0.10050904670249725,0.001851259123734601,0.6941042251813045,8.230757478510585e-103,0.001799786471371709,0.0022631529630007348
MTHFR,-0.03634742682223684,0.26129973732634393,-0.4529966629553098,1.3352340833041421e-49,-0.0715406115630637,0.026891970999766025,-0.05029072325015725,0.1200139584880183,0.3140621842864711,1.875328768685593e-49,0.028487257415006382,0.12633048261896662
LRRC31,-0.08675238253359192,0.007246960579984287,-0.3730643818839731,5.736396640070574e-33,-0.03594094926697441,0.26667426068032335,-0.028524818374457923,0.37807256790539656,0.012625366864084126,6.459906126205601e-33,0.27267306818028975,0.3842200893347526
CELSR1,0.1956324957739057,1.0401203836180073e-09,-0.38123777038305534,1.8146598748910884e-34,-0.3203938045160003,2.7608675377994037e-24,-0.3106739125976168,7.359868430676145e-23,5.417293664677121e-09,2.0715295375469047e-34,1.9442729139432423e-23,5.257048879054389e-22
GMNN,0.07327155566369054,0.023404211762225204,0.6624747850042273,5.845784619132396e-122,0.11135553040669655,0.0005583775421098706,0.07946409034377552,0.013935132369623633,0.03668371749565079,2.1812629175867147e-121,0.0006663216492957884,0.015692716632459046
PNO1,0.08515827496329459,0.008395086249624163,0.5044862408757154,6.304297696554059e-63,0.03767731755134573,0.2442402177890989,0.005078856769952024,0.8753140302588612,0.0142289597451257,1.1379598730241983e-62,0.25024612478391284,0.8788293476494591
MCM7,0.09379826137685027,0.003680740489553564,0.7256226471605984,3.188867116999198e-157,0.10741061767131743,0.0008744616249664562,0.09668382364800289,0.002752899412587429,0.006741282947900299,1.3745116883617233e-156,0.001028778382313478,0.0033167462802258184
RAD51,0.07953087210412557,0.013854872557169861,0.8855720237104409,2.739e-320,0.1116541658813543,0.0005394153978539161,0.10303565999466749,0.0014139721597054406,0.02278761933745043,3.42387e-319,0.0006498980697035134,0.0017370665352646692
MRGBP,0.017363762397592252,0.5916174348630472,0.5414043874003649,5.497465677768977e-74,0.1319131024986446,4.251790042884001e-05,0.10833068930768623,0.0007886204660993185,0.648055290485631,1.2216590395042172e-73,5.479110880005156e-05,0.0009833172894006465
KIF15,0.11337071219658186,0.0004415438447279969,0.868795027218244,9.219842218838317e-294,0.09785194126339124,0.002442224855077013,0.09216777672844316,0.004322719299414795,0.0009725635346431649,8.697964357394639e-293,0.002768962420722237,0.005097546343649523
ASAH1,0.0430275123297967,0.18353464241632064,-0.4635404996226803,3.7909600519765305e-52,-0.13531127901499254,2.6718753436517962e-05,-0.12690618002100196,8.261274470148884e-05,0.23173565961656645,5.526180833785029e-52,3.4972190361934505e-05,0.00011316814342669704
SPA17,0.13806568544429831,1.8185406595696222e-05,-0.3573230410248087,3.37662931311303e-30,-0.2668802223385742,4.5398279343224206e-17,-0.2581195182105617,4.960545050515542e-16,5.2558978600278103e-05,3.694342793340295e-30,1.5441591613341567e-16,1.8237297979836548e-15
MSH3,0.21862466749143347,8.070966701901583e-12,-0.23236010005520613,3.37278718820199e-13,-0.3246129958349031,6.391529627668055e-25,-0.3313821167953867,5.820085745581722e-26,5.7649762156439875e-11,3.3999870848810383e-13,4.9165612520523496e-24,6.928673506644907e-25
RBL1,0.05614622176768568,0.08256273220568557,0.7155917564889207,5.581880503006193e-151,0.11742147791481679,0.00027228370435781834,0.11295495256649478,0.0004636002937248411,0.11309963315847338,2.345327942439577e-150,0.00033368101024242443,0.0005898222566473805
NLRP13,0.006558616106680613,0.8394238262855603,-0.3914463940944931,2.11164016381807e-36,-0.08216711559487629,0.010995157606882897,-0.0695782765521633,0.031379356442713634,0.8555428772462736,2.4726465618478572e-36,0.012029712917814985,0.03410799613338438
TRIM23,0.187278234671292,5.29317384961511e-09,-0.3659213658785941,1.0830785401328043e-31,-0.3231527598219676,1.0633308695701123e-24,-0.3186945724987724,4.944489908397773e-24,2.5205589760071955e-08,1.2007522617880315e-31,7.935304996791882e-24,4.3372718494717306e-23
SYTL4,0.16360006751130943,3.6044196232493093e-07,-0.3567940077064163,4.158236444156689e-30,-0.32519665759378175,5.2108157824928895e-25,-0.29187350057595346,3.001654799857567e-20,1.3449326952422795e-06,4.53955943685228e-30,4.07094983007257e-24,1.6492608790426192e-19
CHAF1B,0.12396731311363045,0.00012064683858659561,0.7385771177919791,1.0404840353556695e-165,0.09915098914854632,0.002134588743755235,0.08122214035106069,0.011953616927510421,0.000300116513897004,4.5635264708582e-165,0.0024367451412730993,0.01358365559944366
EZH2,0.07267542963634703,0.024558348340843902,0.7822410552363632,1.7306737141744558e-198,0.16940722994129234,1.3495704227492302e-07,0.1624723890199956,4.34484180154867e-07,0.0383724192825686,8.483694677325764e-198,2.1908610758916075e-07,7.491106554394259e-07
BOP1,0.00652883567903449,0.8401431054558407,0.4841309172356124,2.192727824180745e-57,0.13289682516754978,3.7210386961022196e-05,0.1222233178335516,0.00015046153019118293,0.8555428772462736,3.6183627461728465e-57,4.8199983110132375e-05,0.0001990231880835753
HPDL,-0.05755317860589209,0.07514474935874217,0.471053950198961,5.1140713714353466e-54,0.21447574810774064,2.0224539756235725e-11,0.21512070598893918,1.7554603724699353e-11,0.10379109027450577,7.819680996078512e-54,4.4547444396994984e-11,4.345198941757265e-11
RIPK2,-0.07059384283100842,0.028982785577847368,0.5526227963140397,1.256401861179505e-77,0.23190400049683127,3.7603193865495474e-13,0.23195396019089995,3.7158275917315803e-13,0.04418107557598684,2.9772555952120976e-77,9.26187041022056e-13,1.0739386103270464e-12
PHF5A,-0.014428197055196067,0.6557546222346569,0.4881337443327099,1.9081560504847245e-58,0.14750867339446258,4.59741462639368e-06,0.11313148868469747,0.0004541123844719551,0.6990987443866278,3.2123839233749574e-58,6.511918734268669e-06,0.0005792249801938202
CACNA2D2,0.284100191750992,3.1714437956555636e-19,-0.35114044331294353,3.7551084209641723e-29,-0.3472291975788565,1.6769223454774563e-28,-0.3439400041167116,5.8071718700447555e-28,7.92860948913891e-18,4.063970152558628e-29,2.39560335068208e-27,9.36640624200767e-27
